timestamp,distance,latitude,longitude,yaw,yaw precision,heading,delta,precision
1752615808.5419414,0,38.90769134492923,-92.26827048018285,94.87,1.0,0,-144.2304610203591,2
1752615808.5419414,0,38.90769019709524,-92.26827478821463,94.75000000000001,1.0,0,-144.1070671345637,2
1752615808.5419414,0,38.907688990711925,-92.26827926860975,94.45,1.0,0,-143.803526556443,2
1752615808.5419414,0,38.907687817595374,-92.26828372249084,93.187,1.0,0,-142.53702872301432,2
1752615808.5419414,0,38.90768667759338,-92.26828818710065,91.75389999999999,1.0,0,-141.10045253453376,2
1752615808.5419414,0,38.90768555344573,-92.26829266458944,90.79572999999999,1.0,0,-140.1388122133626,2
1752615808.5419414,0,38.90768444602241,-92.26829715785418,90.077011,1.0,0,-139.41662785868826,2
1752615808.5419414,0,38.90768335864729,-92.26830165572315,89.5619077,1.0,0,-138.8980732653161,2
1752615808.5419414,0,38.90768228053498,-92.26830613651381,89.35433539,1.0,0,-138.68706683859244,2
1752615808.5419414,0,38.90768121191413,-92.26831060850948,89.716034773,1.0,0,-139.0453448096343,2
1752615808.5419414,0,38.90768017835831,-92.2683148761138,90.5812243411,1.0,0,-139.9072574769889,2
1752615808.5419414,0,38.90767911803014,-92.2683191854839,91.36385703876999,1.0,0,-140.68656691214676,2
1752615808.5419414,0,38.90767798813345,-92.26832365726045,92.37669992713899,1.0,0,-141.69593606267148,2
1752615808.5419414,0,38.90767685410485,-92.26832808796429,93.4156899489973,1.0,0,-142.73147175802,2
1752615808.5419414,0,38.907675665287016,-92.2683326240313,93.8369829642981,1.0,0,-143.1492045698821,2
1752615808.5419414,0,38.90767446985653,-92.268337137801,94.26388807500867,1.0,0,-143.5725562079403,2
1752615808.5419414,0,38.90767324180744,-92.26834166167585,94.75772165250606,1.0,0,-144.06280283686812,2
1752615808.5419414,0,38.90767202657317,-92.26834611938736,95.15140515675424,1.0,0,-144.4529472572207,2
1752615808.5419414,0,38.907670841008446,-92.26835041687252,95.48098360972796,1.0,0,-144.77910177571232,2
1752615808.5419414,0,38.907669649631416,-92.26835473710982,94.79068852680957,1.0,0,-144.0853647864161,2
1752615808.5419414,0,38.907668465995364,-92.26835906461744,94.4424819687667,1.0,0,-143.733718513334,2
1752615808.5419414,0,38.90766728651019,-92.26836336223927,94.0607373781367,1.0,0,-143.34855433293552,2
1752615808.5419414,0,38.907666106976045,-92.26836767388043,93.70051616469569,1.0,0,-142.9849053430466,2
1752615808.5419414,0,38.907664944202985,-92.26837193019303,93.43036131528697,1.0,0,-142.71136784247312,2
1752615808.5419414,0,38.90766377804726,-92.2683762456753,92.43725292070089,1.0,0,-141.71484031853328,2
1752615808.5419414,0,38.907662630233744,-92.2683805917102,91.54707704449062,1.0,0,-140.82124330177015,2
1752615808.5419414,0,38.907661493468694,-92.26838492528042,91.01695393114343,1.0,0,-140.2877151619849,2
1752615808.5419414,0,38.90766034402968,-92.26838931257369,90.95786775180039,1.0,0,-140.22518269608992,2
1752615808.5419414,0,38.9076591842321,-92.26839374261357,91.15950742626028,1.0,0,-140.4233429652631,2
1752615808.5419414,0,38.90765802156152,-92.26839818565006,91.6126551983822,1.0,0,-140.87300131896512,2
1752615808.5419414,0,38.90765681713147,-92.26840268467994,92.36485863886755,1.0,0,-141.62164824612483,2
1752615808.5419414,0,38.907655599963874,-92.26840717746045,93.03840104720729,1.0,0,-142.2916266699517,2
1752615808.5419414,0,38.90765437618519,-92.26841166458605,93.6058807330451,1.0,0,-142.85553973295967,2
1752615808.5419414,0,38.907653124704105,-92.2684161752907,94.04511651313156,1.0,0,-143.29117195038293,2
1752615808.5419414,0,38.9076518630587,-92.26842070939244,94.40958155919209,1.0,0,-143.65201138442353,2
1752615808.5419414,0,38.90765056526381,-92.268425262129,94.84770709143447,1.0,0,-144.08647002820237,2
1752615808.5419414,0,38.907649283747475,-92.26842973882239,94.89339496400413,1.0,0,-144.12854745172996,2
1752615808.5419414,0,38.907647999521636,-92.26843420711053,94.99437647480289,1.0,0,-144.22592072605033,2
1752615808.5419414,0,38.90764670666091,-92.26843869284255,94.58506353236201,1.0,0,-143.81298215366064,2
1752615808.5419414,0,38.9076454564029,-92.26844319832263,93.1915444726534,1.0,0,-142.41586197220607,2
1752615808.5419414,0,38.90764423597525,-92.2684477089889,91.86508113085738,1.0,0,-141.08581947362342,2
1752615808.5419414,0,38.90764303730846,-92.26845227888633,90.77155679160016,1.0,0,-139.98870057745262,2
1752615808.5419414,0,38.907641852149425,-92.26845693218637,90.39608975412011,1.0,0,-139.60960294308433,2
1752615808.5419414,0,38.90764068967695,-92.26846144343635,91.39326282788407,1.0,0,-140.60324460795988,2
1752615808.5419414,0,38.90763951856135,-92.26846588322374,92.31628397951886,1.0,0,-141.5227672219704,2
1752615808.5419414,0,38.907638304904204,-92.26847039025297,93.0763987856632,1.0,0,-142.2793093316898,2
1752615808.5419414,0,38.907637160877584,-92.26847462931252,93.53947914996425,1.0,0,-142.7390270493864,2
1752615808.5419414,0,38.90763612932287,-92.26847845260707,93.89363540497499,1.0,0,-143.09015049285443,2
1752615808.5419414,0,38.90763519193117,-92.26848191062561,94.1265447834825,1.0,0,-143.32031295055108,2
1752615808.5419414,0,38.90763434783087,-92.26848503843208,94.29258134843776,1.0,0,-143.4838679573199,2
